,segment_id,time_to_eruption,sensor_1_mean,sensor_1_std,sensor_2_mean,sensor_2_std,sensor_3_mean,sensor_3_std,sensor_4_mean,sensor_4_std,sensor_5_mean,sensor_5_std,sensor_6_mean,sensor_6_std,sensor_7_mean,sensor_7_std,sensor_8_mean,sensor_8_std,sensor_9_mean,sensor_9_std,sensor_10_mean,sensor_10_std,days_to_eruption,class
253,1507603213,6380712,19890.757823405907,72433.65361250419,41930.42047974235,82403.68151535792,19768.50700221489,64861.99995157963,23183.73436628556,59667.247583453536,15280.598660549165,25840.412964426603,55321.13118884661,144546.65017247628,41584.185625939186,90124.62504057997,47508.10043922735,110054.5977831007,21812.72909716553,57137.40196058253,50490.2466005223,152345.0084658669,1.0,A
254,747070761,1357697,342331.3782739793,1240707.2617390184,549420.8884678966,1247585.442851943,281190.31507027627,934611.6278288802,322976.7713070034,1081486.5781357936,134433.07255235236,313229.9019411686,143339.59517228758,565267.8248732993,14889.171881440174,17021.349575659646,23614.65946431321,70906.85396598588,403931.95288210455,1516406.381518605,407173.97004807397,1385502.5879058356,0.0,A
255,1812302207,38421788,15737.084826104494,51050.261957599454,75732.94127831036,142562.07705108912,17679.857990389664,56324.03902285362,22284.7506371218,57272.317647966796,20411.3728136194,32279.47218660928,35257.052795985896,81400.34483282513,10763.622622868896,41983.261808892996,16303.278056507166,46097.75870630329,22163.74642252152,69653.17139639304,31672.927203869625,94491.41265908377,4.0,B
256,326818048,5288221,21466.534635266195,71621.05015455863,0.0,0.0,20023.100693965232,65309.70144396291,51221.01108204051,164222.55471574806,19449.76573215028,39611.895627869446,42802.97260273292,175678.8485962217,36606.92083415721,104738.1102728319,0.0,0.0,30814.366169787514,74440.35637425425,47775.48206172098,144752.3900834012,1.0,A
257,897540717,41965572,16176.67424872196,43496.07543830667,85225.23605120607,126821.78546410304,16275.933369808736,48379.83045055687,96869.50883402328,91285.55096584,15752.095990347563,24110.960676072846,41879.80625873313,88169.86309382672,81348.008655975,107833.02384162297,53475.45612781354,90346.00822767416,33261.30103397984,62400.50125189695,28259.670756780186,78075.879478926,5.0,C
258,1339140243,26946321,18643.054495229306,58928.58764157416,0.0,0.0,17078.682140494995,50344.96147804335,26761.94972005635,64101.053395847135,20889.46645284272,42512.32806430971,17956.766879247858,56753.773570837424,28799.718133624872,53111.56409493955,0.0,0.0,23761.339025749046,67570.45834200937,47152.80075549334,134197.37876669306,3.0,B
259,1592733007,12470895,85390.5035035889,154043.3102599267,101391.54815962484,206534.51157055167,49391.513809365286,134510.71329374998,56735.31807907588,122987.89423204679,32686.81079612821,66710.60292400504,96388.9596922286,269399.16769696237,11258.899598705995,6796.508860361137,23231.18022374231,18989.84566943973,66085.00699761852,142473.11412786087,82593.69595025021,262691.90090742306,1.0,A
260,1970380552,2413795,1340405.2418216008,2882027.246211264,2559920.1604167223,4951855.881638121,897060.7198019954,3186179.772069792,1059507.1118585845,3423814.941963253,0.0,0.0,456581.3506470786,1894409.969945166,362739.3357984248,1913843.8073373216,397478.7886749521,1673619.8343929863,1129785.3934428305,3674620.70711474,1180517.2353566394,4091739.779963343,0.0,A
261,1098074077,3820740,27518.66888081364,82554.82368372133,100195.7674023609,232699.4050576023,29066.37186786412,69245.54561029091,33255.382403155294,74939.06465511501,22523.87306770436,53911.273122098086,66759.54323482921,78247.12807462686,86962.72731299906,113770.416783765,45029.29596262935,69983.59113487396,29040.90998807543,85079.76758216207,56511.442927474825,213327.4320174697,0.0,A
262,1799211709,40018074,16318.019730078215,56762.692855860965,43728.47603642414,84960.11614996643,20870.45212609204,47390.04186215127,20863.471675150184,46186.32343030616,17852.340591001903,37981.428161276985,29960.934680878,66626.20880712131,23165.742201132158,58808.24657711281,26187.769059176382,56771.15978984759,18670.41651741444,50419.93241619071,43429.70613403778,139211.391824046,5.0,C
263,200041020,35805589,33069.37249227483,156949.01094301965,120774.09051203461,207428.41658069077,49469.661503665506,263190.2519559139,52266.583859210696,152739.62761981034,23615.90079942725,45715.7263748304,162131.08511784428,443584.3580236247,109867.59837475818,278476.9386464729,64415.031551280175,352896.9115711998,57751.79460365437,113487.2748791942,68497.28968139527,224049.72973958642,4.0,B
264,1112729101,28772117,34641.450963288014,70299.76013749902,0.0,0.0,20157.144101595,61056.09852765008,35670.494223196234,100201.4172595265,24728.338684630133,57060.753697154505,24130.8831991833,102500.81574828098,16956.799280293464,79377.5084237661,22553.79353308536,92117.97550749812,24947.079246474423,69647.53746578055,60128.58536943447,173140.10079716466,3.0,B
265,2099255300,44621939,11322.972775316111,29998.20662116592,71215.5194367184,94143.03780465797,12355.593740437651,30130.95734144937,20638.619785965224,49400.915688142784,15489.737615440457,21897.825608593746,41337.434063999885,77891.47772611321,88020.6034086031,109642.32634605526,47839.90207437355,73933.38113065106,17582.721848797708,40354.21492210975,21078.622040382324,53777.16446410137,5.0,C
266,1603169207,2462591,133099.78470790634,554129.0807149992,491432.16903721617,1220834.519309543,139362.85960458056,560621.0937802587,172164.15545228135,572147.9272897716,69699.39629879865,201575.02488025,64607.12371932249,328654.7200007857,64087.49932327827,291941.9050274904,70467.12503711536,241162.18333276352,185618.66631949358,644393.2731639417,205286.23503557194,805495.1299749988,0.0,A
267,629966482,10670472,26341.47361758206,96432.86322803207,102723.42371602566,240385.9580531972,26041.379529503443,88461.84323191787,30812.585580556093,95916.23919007543,23234.516429123858,57150.195206528886,34596.93951634193,57342.83117816329,24657.100081576602,57186.782171462626,27782.36979308765,54506.64969618409,34314.1056824092,114163.62711838346,58284.58935332032,209297.67209807204,1.0,A
268,544830679,19863157,29048.394368109966,131390.6080155808,53846.2567765206,98811.03658226019,0.0,0.0,23691.537908491933,87021.37505476622,19721.10220253297,38087.45258062913,137411.6643251657,490903.92278714257,38656.98308351081,134687.3125404848,47244.78351786602,223068.90859439387,0.0,0.0,47900.47494589543,159163.44016324545,2.0,A
269,1128186391,25031879,22381.69021920149,88687.17374002459,104051.03419612467,195360.5729209618,19176.859280240653,72353.00913569935,53724.95805657685,86662.74905402378,2643.773594577288,4300.6980180201035,38730.99782412378,186702.02333564573,20391.61882490708,135630.5203542234,41578.96529725178,161241.07126589282,41416.48076880892,71297.92988973571,48674.09821291785,155694.0587854638,3.0,B
270,404538868,12914912,19441.252171021784,67409.09546094657,88378.44764945649,176982.49645686997,19090.55797839408,61507.983415892566,43991.384097495626,62644.742326541826,0.0,0.0,32485.808993358707,120284.45793288675,22881.149236143312,110994.54562738843,25898.43054214813,111860.89039349076,51741.13929183855,74947.2157408671,45438.80482269253,129355.72989390425,1.0,A
271,1089324375,8353679,45589.489903499736,188654.49432429747,96425.4393339724,246643.5531964941,70779.59419183755,201656.07205735048,55444.262504499726,190095.27439291388,28624.00173696648,69803.35986679164,49501.547931016816,126104.25700219895,57223.09738444207,130978.27805704107,59505.23298261267,156438.76283920958,61962.498225940624,221804.5207407328,83650.75394738522,329883.5341100061,1.0,A
272,939756690,16503874,32997.640536840874,98814.28043045913,80192.29755627857,127392.70685103355,0.0,0.0,26783.241291458184,87531.28869288402,22937.663663363153,43118.45833098377,104034.47557609619,386901.2105445059,47480.00954057073,134021.71137054655,45190.43524993693,196100.6965820348,0.0,0.0,53510.716594694684,170965.71547535688,2.0,A
273,2013387937,8159420,63580.099453311355,183373.28456600432,154490.17962755324,323292.6054383158,51155.34372454785,187369.68601935566,64321.67126674924,215854.4076260621,0.0,0.0,51139.41732420229,210053.7016013861,54520.36031523036,154447.0615498565,43822.6294045763,185960.86189258442,95033.39107191133,237869.51063007448,90318.09524683062,288396.1371367744,1.0,A
274,1550253917,21834673,49321.39555017497,162286.2887184015,111767.5395923189,236375.9567754457,44619.06062810971,144725.6648104076,51572.50196352222,147333.0253842141,25241.668222864922,54902.32277636629,118331.51749655776,469370.748473696,11468.826121985747,6864.493989012987,14942.262858132864,13041.67851112438,54476.760063029724,153884.38034067306,74379.23933907211,245013.81755970075,3.0,B
275,786182879,29524662,88851.79220271848,858163.7577063623,195295.87982517687,433225.6768832596,77689.44647679309,741843.5034565246,83161.41441894829,619832.2361616361,0.0,0.0,147659.18295181438,1520938.9802716654,120994.37172064904,1314798.2652709023,134202.97179314113,1698764.6374714402,82852.28704567307,559028.1541441216,133413.29252762024,947638.7353140971,3.0,B
276,537373123,16757808,24666.56241511981,68914.36570458385,122054.35570678586,252298.3021099048,23105.062379623487,67954.51368194624,36474.0186049,76120.92261952389,0.0,0.0,52393.840087320285,180438.4852934004,19888.200871162444,89981.88226255064,34093.160190985494,94053.35328217874,32088.533001403837,82137.64064753707,52348.86104097378,140242.07372457892,2.0,A
277,2120934695,31245085,31880.352812402256,146542.52307587286,132595.87496136135,243749.83159939558,28774.16163702128,120302.6511561472,50127.38161467738,158911.07348848775,29743.685794215005,63194.85845463461,86138.91139036213,474952.7135229622,26991.480227425265,244256.9899481127,39021.62109866359,380175.2771157536,71494.16365301721,112932.11864686727,73583.25848136061,283130.6143285778,4.0,B
278,938109149,24302840,42183.619648405744,139941.28950263542,208569.95552373567,427888.86153797904,39791.51063420232,133775.79105920144,62828.74326243803,178842.08842455046,0.0,0.0,68250.92499315916,162776.66541696075,54100.57122602646,133477.83682301312,59069.40478278372,114714.11854302033,55575.512399431296,166421.41467762267,85481.19951719513,274080.5246409676,3.0,B
279,1940684810,23393531,35278.430681090314,119085.77447692213,178188.34710062857,382442.16158921923,105619.73985897024,111946.25264697438,55988.1108216971,155061.62117056694,0.0,0.0,61317.79595901536,158711.57766048252,60277.99781098013,136507.17280370466,60287.40495764688,99098.79268146168,46991.67335527914,139511.0326055547,77364.12923872839,246440.79126027372,3.0,B
280,276179308,23514771,16157.323594693218,46961.088619989656,0.0,0.0,13662.415301330071,40319.72609473287,22031.11730405333,53861.16861853244,15758.05576487756,31862.440340952413,17800.480845903716,43813.97204686925,18050.07706916496,41513.67142762007,0.0,0.0,20421.092016474573,51345.98984633832,35168.66058451772,100531.93221247462,3.0,B
281,1525760982,15927953,23658.539077024336,80527.11293639931,57809.16373285192,89304.0175155558,80287.67648492112,255819.81560095825,30075.308495359408,76949.98617676142,6015.191522377413,8529.304978306718,79538.48991145586,149271.21494227488,62028.67677399745,140918.41227745794,62994.62779090769,161443.78000348454,44745.73832510987,76775.40001287904,58803.58211903723,165373.75797982747,2.0,A
282,476804737,22881256,15380.752600570357,46586.65690710738,0.0,0.0,13827.918591642087,41276.97636006412,21818.839508157926,49651.13832624013,16397.78897043503,32851.846081731965,29064.307720457018,49217.6080274124,21245.310469407726,43069.85764337359,0.0,0.0,31653.06568128648,52828.828464701895,35156.35505793538,99413.03294411133,3.0,B
283,1386901660,33926568,69041.84719333556,84298.45027225213,0.0,0.0,20606.17212167694,63687.586413493176,29560.84880813933,73193.65943703042,19944.125401091813,41342.767149575164,37984.0798814224,152095.2292034452,21124.214862711528,78461.94596962321,45788.80911903854,103363.03185261738,27863.94660560041,69779.31186065894,72948.57521707453,123837.56817000492,4.0,B
284,40045420,35899816,10903.45918658264,28930.988326857725,71713.35796068437,129877.5777828392,12136.177112978401,28522.3742809108,24571.398915704784,47902.0419618518,22646.909356581324,35377.36665649828,38518.35774191061,64158.01804849344,87631.62600353321,123349.061560815,59392.81801171617,82502.98765167505,18655.404920103814,42080.00925492719,27906.92333119961,70850.1811942764,4.0,B
285,790331967,30444078,40293.09172011403,127017.97263343904,200406.10891844152,421624.39644465584,38618.94058232633,121569.86225918359,56808.769173890905,156949.09187502743,0.0,0.0,51215.75813915807,157540.26229901175,68760.99976361207,121187.41920515258,56726.352411933396,102376.53721295387,50512.0442911367,145874.23482744535,80259.08128071399,249088.16120524204,4.0,B
286,875833154,39405035,30744.858925066612,68444.98003480361,61753.303786414675,112757.37742915301,0.0,0.0,20205.114313476108,55472.71845480583,21255.926609931208,42645.37442576933,29319.331536121514,115816.77464125663,13993.111020872157,73941.87546166242,21351.0530659496,80071.61124212234,21786.95293692598,65406.38545629021,46670.45906096127,143307.31049539006,5.0,C
287,2052926249,32555792,26800.011834608795,130756.82202734455,109404.27300995657,236913.99911843144,25565.87236546989,117287.3972581768,46147.36078184546,152327.8755813241,26570.706047108506,56756.32274263581,95604.66471474098,422820.8360363089,24350.021996078936,231981.84007821878,34752.86353200348,313048.66086361825,72346.57058824174,106407.29625603829,71873.25486715265,238471.57769755393,4.0,B
288,2103433447,34547760,178117.9022015244,243823.29996709072,100457.86086591156,206903.53481489586,89572.76626500227,278366.0245231779,68618.5443441026,68834.13819288155,21041.92648129964,53161.74297386372,19538.342034094265,55296.53315069329,16071.739388513095,56708.851155391974,19522.173949279808,48460.51651605395,23612.018454113462,75751.13986061129,56317.30322799957,204951.17733387745,4.0,B
289,129320976,5940596,33749.439934468784,83960.41204836626,103304.46907059856,250724.11683620172,27867.40725579809,70618.4128358755,37534.37656220695,81345.31719522746,21118.26505212165,53292.903401472526,181892.378917459,154293.38754558357,66814.63257759798,93925.82465654668,67945.91964918237,115556.1857158036,43124.820970604465,93378.78977835824,54660.55462728111,207454.698919432,1.0,A
290,238539977,32000841,34468.90762433878,80796.65160153582,55053.03722549342,113111.2460129151,0.0,0.0,21966.562976998244,60923.54275850679,18573.933064798966,36436.472031155135,28313.27680649868,112959.72661940928,23822.708182750044,86963.51806915004,23875.649237479312,72843.40490423431,21184.397217331207,65972.53819526659,45807.890492611885,141536.39694408348,4.0,B
291,553439372,12494503,33694.1831286654,93001.45642625378,63244.53545271406,118429.32938638481,0.0,0.0,25128.785657522432,71758.25711887813,20922.88184061517,41225.58802285333,53555.55584709994,221550.1396539389,38990.56797385768,103912.56573564748,31450.179273393263,129975.11252086016,0.0,0.0,51265.58601714887,167496.07275325898,1.0,A
292,1631336027,14051809,19462.04596257495,62595.134670172236,93598.43224562213,181797.5861813168,20350.538393926585,55479.76122233589,40198.793338716656,58817.75662126562,0.0,0.0,20008.25493509609,105983.22607250363,15063.036992568295,86688.83506950825,19140.087964432503,90644.93945710568,27308.911259874538,62550.97598058188,42055.9881694529,119793.32359155508,2.0,A
293,1015092282,41052996,20210.704885000494,82387.69142916714,46157.08586135288,96085.19137180553,19021.148363882618,67609.67545492054,23432.33955390252,68852.53498533467,18645.764454771022,38435.267055783464,34111.53319171601,129548.7569771415,27508.554532500653,91355.78456345119,41949.86978324303,147335.13227047786,22200.44448360184,62241.77324723356,45227.57633355578,152455.5090987982,5.0,C
294,601506140,3456892,36213.89591916855,129982.13157547734,178855.9658312971,384338.5537074325,32546.06563620384,119335.74979863006,48158.59587319612,151012.27371851163,33372.004114131116,76759.39722179997,34994.124564089645,155393.86128637,26737.412268838438,120406.39463695539,35812.887421126965,91965.35442030714,45887.57957350755,140635.74298731572,78116.52968917732,254785.66874186238,0.0,A
295,1196312634,30923121,14221.174994530584,43200.7101131346,43115.53765625754,84870.04519472025,14517.697316054253,35864.04928963451,25467.976194121733,37414.55425367666,18206.91055686316,34185.779754776006,16605.685636509937,50658.38434086696,9820.768005953796,48884.626372248866,18074.254002771864,51684.632369673425,24512.34833132544,43398.300231325935,36648.43541553349,98658.35870527562,4.0,B
296,1919243833,3930776,36188.40220241219,130444.21148591324,163849.39104654585,387527.0579490399,44432.783238475546,146021.3925510378,52221.59167376574,154455.7439270085,26876.396995169027,62001.24280791013,35923.167465383915,95610.25395876248,21231.376722276204,81505.29226483405,26880.24216985001,93105.13576912599,54205.21271095376,173010.10192346672,66706.82190784736,217994.19311813,0.0,A
297,594908465,47775708,0.0,0.0,119323.32355231287,209092.39360333155,20492.96632269505,65911.46653995175,28504.394155327733,67688.38687342881,0.0,0.0,31945.264060378475,111955.09306270463,17087.123182914325,76030.88562980453,27481.33623727357,86883.90220897122,25115.719625991827,76133.01593916919,42889.19312523149,128762.05755288462,6.0,C
298,2010443578,6416251,28496.29887678437,85845.36754574138,0.0,0.0,22262.243518952222,77635.65984621168,34216.14536245467,87960.68371011525,23065.437792635767,47025.691071443085,48392.56820737873,193040.8816278113,44284.93342956495,123635.59321068505,0.0,0.0,30964.766576000507,85511.51117347763,176128.35325733302,246458.5452719437,1.0,A
299,1583418568,18740213,12127.972290088905,25235.091766259804,44185.73687789984,83835.28784386034,19984.925775411466,40735.18567789888,17940.542568904086,33702.0805963338,7544.919726709474,15899.150709933618,47399.746044265215,58376.974860348586,46092.2476933271,68624.37241007753,78251.96707477793,96302.20986013414,15430.863579059116,31019.184989849222,17963.62168167907,49230.40409424283,2.0,A
300,1873012060,12810352,30374.810403572046,107987.21204695392,96880.57122318444,192536.9805119353,28395.601433633827,92370.29913553548,39471.75956851091,94479.46898623268,29314.99147725138,58929.765054208496,23774.607386510863,81422.34472231426,19496.440535466398,85061.19740844861,27151.38745649353,73274.57597798826,36823.794691428324,112940.41254245512,66700.06908829664,200281.6596051511,1.0,A
301,1945020467,25622349,22511.97358452331,100832.30966849734,110076.51738738864,217304.79969775173,20578.60987190613,82942.7184270647,41869.43480652629,94132.32011951212,2085.730704135457,3695.768671214925,102074.07206129436,231889.42009847786,33631.705412399155,147458.94191041662,65469.588143281464,227445.90357920976,40507.62167016417,75902.60375714535,53012.40473659108,180352.32376662095,3.0,B
302,15038768,43575632,49238.87579456429,141610.42558769375,0.0,0.0,38608.15088901096,132601.41768214016,54460.26187913533,165611.1173496739,0.0,0.0,41743.932955001466,203962.37462842,31325.92659322825,148811.6921680545,30565.6629755616,140226.63113880056,55431.377189589024,161149.30116801462,98186.28413754844,266314.1405337889,5.0,C
303,1972350442,32304331,26745.79965837805,140569.35843995566,115867.62207067815,217958.74885268253,24997.38040537583,115930.84834286096,41057.71622588042,143174.683779834,21441.62165667022,42274.513348002416,107518.88885230463,452083.1067592739,28689.15566733413,253409.85290661122,34251.96394323367,343387.8422305881,68116.73676152767,111296.98574461632,68457.7143470115,256653.8093347709,4.0,B
304,814375798,27128726,29676.764930616988,86475.94292048733,48547.229545313436,98769.83907608938,41223.661840318,87530.3470748363,28421.45853488459,82064.61498252269,22836.853219411718,44758.36338603954,48784.64845545473,124500.32310244412,77582.43808828629,142688.49993635982,78717.38704391496,159923.8033072487,32365.476016960663,73685.5245098795,53920.53812592646,182112.30752260465,3.0,B
305,621005356,26273131,21329.336653869188,53558.43530707666,49620.21464315077,99706.7183769526,41184.69362641061,60637.65873590133,29787.768373311137,53815.11070603267,19003.46754676083,37781.53823690319,45327.88072905503,58354.232899378665,69933.81571968812,88138.9709740445,38474.13934374783,69629.74404973871,27378.41003660719,53944.724891455335,48975.49525188028,281741.96199064306,3.0,B
306,2010479566,11919352,19114.657583331293,73194.98513387366,40858.98551654408,81310.29868432166,18909.69096245456,64802.73326366687,23332.746392356083,65038.793326436564,0.0,0.0,28367.59224181138,149579.5390747985,16720.490077833085,99835.91451452897,23346.745012035768,128736.88212585615,28072.732530129444,60363.5401261609,46202.42856223783,155440.4180084202,1.0,A
307,295591342,38860359,16504.626784201682,43828.592698598135,0.0,0.0,13855.468611771616,39865.92900349475,28944.961181642764,61885.057198550174,12772.737345805568,23191.21862737476,91559.55369951512,155752.96732985368,36928.94022897101,80211.77907848859,0.0,0.0,23729.14357919665,58661.82119172371,29670.792036729665,88760.89133164758,4.0,B
308,172630657,10264626,16616.355169610888,38616.883313619765,63087.27207161997,119693.06234031096,18914.813941284254,36801.75628976807,17865.15809984597,41385.341515646025,16979.300276584585,35636.737898545194,68078.53685864486,91022.69695195477,34385.82472999405,49465.007366228456,78151.73115814626,101531.39695449313,17356.000222321672,45313.49715698587,31218.202337960727,89205.58273921086,1.0,A
309,267434407,24109771,21304.38529422382,88203.67716759481,44231.35121942376,87602.43241642944,66197.3749469332,142489.99117290755,32775.443048343215,83080.1746727696,20403.83880263017,39619.183030546956,51490.87846749328,151158.4547352216,87119.4112014236,132836.44376084828,76002.44593039846,181126.84000911273,22724.93932853204,70528.37311552746,48753.102154283,169320.72333737893,3.0,B
310,1742514145,35621472,29632.49708930966,126620.27015981953,58144.146370047994,121747.4856849989,26991.19858377607,111988.53586594072,37744.01136900053,113955.56542947395,24796.56915778692,49947.7407589529,48162.67725504245,186839.46824848925,46328.534942966005,170877.84791162756,71319.15171916664,221725.58679593235,34132.37001605018,101217.63521937752,64024.079077326845,200237.02124958686,4.0,B
311,873824973,13371172,26978.878562751917,84648.5617685817,74623.9085202537,148367.23611585796,24172.81053594913,73245.75388360236,29430.711310933282,76951.81456026284,25385.05135773691,53240.543483034366,22829.702464937018,82880.41633891071,16010.913375474884,74657.44944018716,22311.355843176632,73041.83688446054,30026.596083146305,88956.71782814171,61439.27406111392,201742.9357658061,2.0,A
312,494759191,7252237,29596.358854682047,103844.00645604914,145154.602120859,270520.1716912487,26955.78022506287,102825.88302996273,38341.75182929414,101698.2284028692,0.0,0.0,34795.98826726965,189068.0739535843,23705.014595996112,136510.15697574793,37733.92520086785,168625.77169544742,55240.0068347309,105726.14597200154,64043.28731666164,175521.96535511818,1.0,A
313,1831534866,18170380,21292.46387350851,57005.46298972513,0.0,0.0,24816.397022074096,56614.05931522406,35385.48557710565,104454.65865486236,20987.32657956876,39572.99322733558,65199.501181492,101311.02069970217,46218.49151770713,99454.50952774553,54803.728415660735,122970.37443665795,27521.88332127576,68214.3793456826,43379.480499475685,112273.56610672633,2.0,A
314,900874409,25094501,20179.872277479404,60973.128867335116,0.0,0.0,18618.173555223257,55670.77694383376,31227.728759735386,77109.89341053771,20611.991835816905,43874.24692821392,88220.98260824278,142624.58332459818,62326.749006888,106840.69449400617,56726.139525208564,136743.32910605494,26935.71671454103,64828.4421944192,56873.862856344254,136069.06414939358,3.0,B
315,601755218,40698380,29900.933852622824,102783.40437838227,0.0,0.0,26181.13821405441,87685.4507505028,35522.80439193521,97820.57743932957,23625.295793267946,51284.67255666172,34992.14460751818,149108.39101739257,26670.643385059855,114093.6376305902,36165.42101750393,126432.52200243632,33716.580242253505,100117.46176077024,57501.354051371054,179637.09844316886,5.0,C
316,1721863898,30783919,40898.52383065299,125207.77389295535,193952.36272574536,409825.9888519379,37811.02533415479,118819.69224520755,55286.07167301721,158420.6381977154,0.0,0.0,56727.48511392389,158987.65685490356,60180.37171300061,107718.71955222561,58998.846360336065,108831.13214723217,51005.893901651885,149287.1437140214,79390.24807243154,250648.91885840788,4.0,B
317,1172960446,31152404,28490.457828325547,148192.14403545426,113691.90973235096,221217.498425216,26923.086567121045,127759.45312368547,59137.35912848782,165354.06053113946,25968.650525916983,55355.018784629974,94297.08609842153,464704.7390066826,39012.72873587387,263738.7111594641,35409.157337328164,335447.31949066697,75187.56903782388,106638.89008661348,64568.345748964064,260344.0371656503,4.0,B
318,1065259888,27899734,36636.76654352401,126836.49311101195,178149.1339338771,380783.06375550415,33759.056003670776,119993.93556544554,48504.431734939055,148463.76289551725,0.0,0.0,33330.350663411285,151441.50288289532,33544.29635420186,100474.23502319268,25185.48983764542,76510.85593035989,45266.36212739789,138199.06220301552,76030.14694814432,238371.29082966052,3.0,B
319,1083379708,17756073,21900.262199098685,73411.78687119196,0.0,0.0,19550.96760267943,63095.820194911576,27043.604063046558,76128.81707311075,23792.95837965149,48864.19566555068,12352.078341254573,47440.4767367161,14660.850008802727,60564.691006370165,0.0,0.0,25713.466463107598,76666.09139189753,52495.65725880908,154613.7302918205,2.0,A
320,2101483319,25468953,24492.6036267318,82766.9530579062,79827.83799321041,204205.01757686105,18887.61121222949,59959.92573023495,22351.916638839528,67657.67824119635,19112.962120881155,49992.705995799006,26949.59633147774,68879.62753701117,45566.486916704016,71816.46934878582,29800.69978522105,60307.630389022226,22544.701782166143,76425.28423891263,51250.82694397848,207143.99112579587,3.0,B
321,1779752448,1276396,34956.77151929685,80795.27540070952,160402.60852934708,304941.0501925777,29067.523096993325,77063.74901153559,45279.01394579651,108050.09153732748,32340.115821723783,60999.464966364256,50271.400797740585,75541.16645938889,45187.286886983966,87023.94702692908,57447.52032977191,111392.73304931902,39694.35253104317,102382.49526238316,102441.26765781683,158375.78669688088,0.0,A
322,107081920,428461,44643.34932417773,141021.01570821466,188833.69126847977,395127.08973928576,33963.29068066522,123651.93615109859,55826.751351805935,194040.84180359976,39723.26428618952,91487.66533804713,32698.625177059672,155557.64448531895,26239.35800647713,124443.39794766608,27444.6807751515,94758.1093907576,48358.529177061726,153191.54897325078,90684.3569088308,289299.7485334639,0.0,A
323,312736365,25492460,27970.451419347806,90081.38653136906,57592.46957637629,112400.81868171095,28626.384624231494,78416.57162625737,29712.233280567045,85200.23589248279,25353.301218633227,48713.5771306936,50397.01932057458,155333.29272383775,80885.93547889692,128547.44663565842,91637.66454565519,151390.11623629648,28254.28508142628,78357.29462485094,58233.17220187772,190475.95063163366,3.0,B
324,2101664526,16882521,23899.00216141824,91172.8531300042,59319.19129532782,102143.61062146726,0.0,0.0,25364.709540488086,79517.84109842607,19884.1892632386,38457.49313955861,112787.42063232807,448489.2896219685,31487.58397454244,120096.83221852686,53252.589797917324,218949.67317206672,0.0,0.0,47666.59417855213,152870.1247459526,2.0,A
325,1976957121,43740620,45160.17950986853,139415.93156428426,0.0,0.0,37965.36515732738,127170.85831837358,55849.29434128398,168234.71629556324,0.0,0.0,49836.122809108536,205072.38032467128,31411.604527670675,145860.15245600388,29168.642431568453,140740.50883349436,54138.82407808658,157218.5586272475,90280.44985083686,259308.0345470727,5.0,C
326,12058946,17944214,11017.151994432048,24369.339230096768,55704.72887298696,96359.58632870454,10308.678458456701,25000.408602135038,24339.97050172785,53065.93244646282,9784.2112272324,21183.696247020533,45300.92922726573,54549.53361407682,40232.68354859598,66250.35918464318,43152.72769428304,63206.38174697933,20274.621420384912,37716.28784098989,21528.720498426545,53724.75103444847,2.0,A
327,1304106205,17280547,31628.152351828714,106148.24930504957,112951.69433380546,232477.84167720305,0.0,0.0,33890.30700257665,103106.45408346687,25650.47157230621,51022.39989929318,106526.56755567886,374152.50010008435,37059.44581897,116029.49164573096,49588.91482500709,195875.8636910652,0.0,0.0,58874.62027771742,173286.75558874724,2.0,A
328,1782795742,15155121,22482.755171333218,68951.37580055275,0.0,0.0,19199.38451735634,59496.14296480527,37793.502085105465,118034.3253760219,23730.901961051717,48736.46263153458,38864.32719881709,68942.00963665938,42469.80132197221,72130.56838036966,0.0,0.0,28491.34034604129,79549.12673470589,53265.87334110108,154851.12043629005,2.0,A
329,672998055,19024764,29019.704913419762,97732.23177251699,60924.72448170457,124631.29606234346,64055.54184215412,143834.19437029804,32292.633235711517,80420.02369794207,30435.5367451614,54865.7371318042,53597.45822423253,122557.96715289995,81064.42881982551,131526.29692482253,47252.93198972364,123009.52745310233,39038.55488705762,78189.10196372081,68041.52114507259,205265.1648998426,2.0,A
330,1371124950,19171622,44683.68574437362,116801.92636542967,57221.064728758516,109833.37267934039,0.0,0.0,28865.812261951036,85699.34206109728,18663.97382577285,36463.32586627868,116747.61151335848,450671.46063394786,41498.6138653115,127820.45767746355,56788.989196071016,201501.35830584442,0.0,0.0,51593.83804397476,178796.4638071371,2.0,A
331,1629550343,23298595,19491.863070770458,58525.860258671484,48652.23747624613,98656.42501642424,17074.17273176867,48206.16722428996,22186.42588652587,52861.01120908783,19887.99459747297,41269.91354704427,37432.23476161269,70048.08591456439,13581.321019702493,60468.92980588168,30921.41634213136,62164.544553143875,24157.166136901556,58262.209810843575,49533.313989170136,205758.65759163143,3.0,B
332,1305694172,3567310,68388.91529874453,296803.9153771318,205095.13479002746,476363.8046447985,68368.81065793616,266212.29397097876,98478.35873219973,260732.25051248109,0.0,0.0,78685.05623233673,343939.5425890109,104123.89991645217,228245.18812047216,119337.09247793866,271666.57481161645,100549.52894880039,284381.4555432789,103232.265273668,419861.0936740089,0.0,A
